fromNode	toNode	weight	string_score
PAK2	PXN	0.398989897547214	0.954
PAK2	RHOB	0.390641179031926	0.522
PAK2	SH3RF3	0.170657861940215	0.580
PAK2	PREX1	0.372331651340102	0.457
PAK2	PRMT5	0.313346160482369	0.561
PAK2	PLCG2	0.330882789867955	0.602
PAK2	RHOA	0.38750565236943	0.615
PAK2	PLXNA2	0.383115062406496	0.639
PAK2	PPP1R12B	0.238715128438397	0.713
PAK2	VAV1	0.386347031162804	0.770
PAK2	UBC	0.295143754433498	0.900
PAK2	PSMD4	0.267773957056631	0.939
PAK2	RAC1	0.390643183453463	0.995
PANK2	PTPRE	0.378446603737725	0.460
PANK2	PXK	0.28006992102251	0.411
PANK2	SNCA	0.165579737745538	0.463
PANK2	UPF1	0.240353165718754	0.566
PANK2	RNF24	0.337154355044384	0.784
PANK2	VNN2	0.297189238289889	0.913
PANK2	PPCDC	0.303353514945054	0.976
PBX2	TCF7L2	0.290772726325151	0.419
PBX2	RGL2	0.381238602369001	0.427
PBX2	RGS14	0.413721668541616	0.484
PCBP1	RPS12	0.349868610445717	0.412
PCBP1	RALY	0.333752664580885	0.470
PCBP1	SLC40A1	0.468893292463061	0.459
PCBP1	STEAP3	0.36022257367879	0.452
PCBP1	UPF1	0.404700641233166	0.468
PCBP1	ZFP36	0.436367519910402	0.470
PCBP1	RBM38	0.369083445551975	0.481
PCBP1	YBX1	0.357786696797712	0.517
PCBP1	QKI	0.437541525814741	0.571
PCBP1	POLR2E	0.333416229567956	0.637
PCBP1	PKM	0.339933671909312	0.825
PCGF5	PHC2	0.439880405866214	0.956
PCGF5	UBE2D3	0.285431995329878	0.607
PCGF5	THEMIS2	0.398758033703407	0.499
PCGF5	RYBP	0.228046193083531	0.991
PCTP	TBC1D1	0.388869668451111	0.405
PCTP	PITPNA	0.413584601406638	0.481
PDGFD	ST14	0.365691135545184	0.470
PDGFD	TGFA	0.434531579131097	0.813
PDGFD	PLAUR	0.450957093984696	0.915
PDGFD	SPINT1	0.451580418367611	0.485
PDGFD	PLAU	0.417878719291295	0.917
PDLIM2	USP4	0.380771541842632	0.422
PDLIM2	PDLIM7	0.322819692749898	0.654
PDLIM7	TRIP6	0.363868920034748	0.404
PDLIM7	TSG101	0.347849909405146	0.743
PDLIM7	VPS37B	0.407035799539209	0.478
PDLIM7	UBAP1	0.44451317067972	0.648
PDLIM7	WWC3	0.455596745272837	0.550
PDLIM7	WWP2	0.450560538811449	0.755
PDZD8	RAB7A	0.455928192364792	0.821
PECAM1	TGFB1	0.462864124837168	0.555
PECAM1	SPI1	0.473641382240577	0.443
PECAM1	SELPLG	0.453644765203717	0.487
PECAM1	SELL	0.470515643642517	0.676
PECAM1	PPP2R5A	0.437880692256637	0.600
PECAM1	TYROBP	0.447871746626968	0.419
PECAM1	TIMP2	0.463786225335595	0.424
PECAM1	STAT3	0.476918787976543	0.572
PECAM1	PXN	0.472668535472058	0.938
PECAM1	TAL1	0.272767590273064	0.457
PECAM1	STAB1	0.482734991930276	0.509
PECAM1	PTGS2	0.45386294064132	0.516
PECAM1	S100A4	0.371624141578285	0.570
PECAM1	PTEN	0.465391504219913	0.469
PECAM1	PLAU	0.416209255548343	0.404
PECAM1	TLR4	0.453539822221207	0.523
PECAM1	THBD	0.457948615738916	0.559
PECAM1	SPP1	0.412735015777008	0.590
PECAM1	TYMP	0.446492452785565	0.529
PECAM1	PTPN6	0.47717781115801	0.988
PECAM1	RHOA	0.483877864144252	0.480
PECAM1	PTPRC	0.367365278146945	0.958
PECAM1	VIM	0.482340617227651	0.555
PECAM1	PLCG2	0.470740089714972	0.414
PELI1	SERTAD3	0.333661785042865	0.404
PELI1	UBC	0.326935288302862	0.508
PELO	RPS12	0.331168833053998	0.912
PELO	UPF1	0.326448932997845	0.628
PFDN4	TUBA4A	0.309563694414686	0.754
PFDN4	TUBA1A	0.463281408054427	0.734
PFDN4	TUBB4B	0.315648777027935	0.659
PFDN4	TUBB2A	0.227572817494579	0.721
PFDN4	POLR2E	0.215206987356385	0.837
PFKFB3	SLC2A3	0.455606675716781	0.609
PFKFB3	PYGM	0.270147621095997	0.426
PFKFB3	PFKFB4	0.461804151195899	0.973
PFKFB3	PRKACA	0.46767199327583	0.577
PFKFB3	PKM	0.279588441367354	0.731
PFKFB3	TALDO1	0.469509453910573	0.543
PFKFB3	PGAM1	0.449706778193316	0.574
PFKFB3	PGK1	0.47759994908103	0.577
PFKFB3	TMCC1	0.462111014018081	0.471
PFKFB3	TKT	0.451694021410957	0.502
PFKFB3	SLC16A3	0.456559381851997	0.570
PFKFB4	SLC2A3	0.46582396704022	0.442
PFKFB4	TKT	0.471091362313873	0.415
PFKFB4	USP4	0.428167336751622	0.473
PFKFB4	PGK1	0.479855239225557	0.495
PFKFB4	PGAM1	0.448923569251672	0.532
PFKFB4	PRKACA	0.476048299311385	0.565
PFKFB4	PKM	0.278878428821852	0.598
PGAM1	PYGM	0.260871270532246	0.499
PGAM1	TRIP6	0.303785070122544	0.403
PGAM1	PYGL	0.460709325388479	0.471
PGAM1	PGD	0.398915747371639	0.576
PGAM1	PKM	0.297609596445198	0.900
PGAM1	TALDO1	0.463068089367181	0.926
PGAM1	PGM2	0.374355538215168	0.408
PGAM1	SLC16A3	0.477050760636431	0.411
PGAM1	TXNRD1	0.421654626639676	0.521
PGAM1	TKT	0.470495051822421	0.791
PGAM1	PGK1	0.431362244980996	0.992
PGD	PGLS	0.323600598640053	0.997
PGD	TXNRD1	0.399722118292604	0.636
PGD	PKM	0.300202372996806	0.665
PGD	PGM2	0.405021940357828	0.798
PGD	PGK1	0.394924667008432	0.887
PGD	TKT	0.469964061381436	0.953
PGD	TALDO1	0.472966631088366	0.996
PGK1	SLC2A3	0.465198474483748	0.543
PGK1	PYGM	0.311014887504777	0.534
PGK1	PYGL	0.479913065598362	0.613
PGK1	TUBA4A	0.387925536286186	0.418
PGK1	STAT3	0.428176303979305	0.419
PGK1	TCIRG1	0.400424065285477	0.407
PGK1	PKM	0.329029468058804	0.955
PGK1	TALDO1	0.491601511785092	0.707
PGK1	PSMD4	0.423271269118227	0.405
PGK1	PTEN	0.456920736381598	0.421
PGK1	PGM2	0.436353237371876	0.460
PGK1	SLC16A3	0.498601040897038	0.472
PGK1	UPF1	0.380270874044268	0.492
PGK1	TXNRD1	0.425873209729627	0.512
PGK1	TUBB2A	0.312487280690343	0.540
PGK1	UBC	0.430395502818034	0.571
PGK1	SOD2	0.460904897497541	0.599
PGK1	TKT	0.493512994736095	0.780
PGLS	PKM	0.218195157171771	0.484
PGLS	PGM2	0.312254849128476	0.486
PGLS	TKT	0.380745077869799	0.891
PGLS	TALDO1	0.349163449023188	0.937
PGM2	PYGM	0.329074950004764	0.930
PGM2	PYGL	0.463683564547992	0.925
PGM2	TMX4	0.416043489637435	0.418
PGM2	PKM	0.31651778657086	0.455
PGM2	TALDO1	0.449340101545339	0.896
PGM2	TKT	0.468920129046582	0.955
PGS1	PISD	0.439459387481814	0.738
PHACTR1	SORT1	0.169420968457843	0.520
PHACTR1	TTLL4	0.219254373987578	0.420
PHACTR1	PSRC1	0.157242195928501	0.602
PHC2	SALL4	0.402578680776737	0.679
PHC2	SIAH1	0.254274224358477	0.422
PHC2	RCOR1	0.462353961938051	0.650
PHC2	RYBP	0.419715142536615	0.793
PHF21A	RCOR1	0.400172688906493	0.999
PHF21A	PPM1D	0.385314140919987	0.413
PHF21A	PHF23	0.368447450246876	0.545
PHF21A	ZYX	0.485250837979369	0.508
PHF21A	RAD23B	0.409319550997939	0.910
PHF23	TBL1X	0.375068729725377	0.460
PHTF1	SFXN5	0.249331314407252	0.471
PICALM	VAMP3	0.444113337479868	0.781
PICALM	RIN3	0.407784597829491	0.671
PICALM	SORT1	0.408630290086789	0.922
PICALM	SORL1	0.418550230553804	0.851
PICALM	TYROBP	0.438728092561312	0.486
PICALM	RAB5A	0.440146300184318	0.461
PICALM	PSEN1	0.435062168054836	0.715
PICALM	SYT2	0.359284066646055	0.450
PICALM	SMAP2	0.328690599986037	0.421
PICALM	RAB5C	0.43807400074511	0.637
PICALM	SLC24A4	0.389050596750665	0.681
PICALM	PPP3CA	0.44013702655069	0.906
PIK3AP1	WDFY4	0.363070475154168	0.434
PIK3AP1	PTPN6	0.369934373514231	0.494
PIK3AP1	PLCG2	0.335807954323508	0.497
PIK3AP1	TLR1	0.409322517808444	0.593
PIK3AP1	PIK3CD	0.435099043341853	0.840
PIK3AP1	SYK	0.430588371351205	0.936
PIK3CD	TNS1	0.241674326468467	0.619
PIK3CD	RAC2	0.463171439921242	0.839
PIK3CD	RAF1	0.427887001451545	0.856
PIK3CD	SNX18	0.387601747722684	0.618
PIK3CD	TNIP1	0.48252121152635	0.654
PIK3CD	SOCS3	0.46689208877767	0.574
PIK3CD	SGK1	0.455129331363371	0.510
PIK3CD	PREX1	0.408137109481385	0.848
PIK3CD	PTEN	0.463492118802186	0.986
PIK3CD	TLR4	0.481588676533564	0.867
PIK3CD	SYK	0.443084758712164	0.908
PIK3CD	PTPN6	0.445436563511989	0.652
PIK3CD	PLCD3	0.350670845789878	0.686
PIK3CD	VAV1	0.426529433716655	0.794
PIK3CD	PLCG2	0.441936352027714	0.837
PIK3CD	PRKCD	0.471651802555971	0.860
PILRA	SPI1	0.46232570049559	0.464
PILRA	TSC22D4	0.46902158448364	0.495
PILRA	PTPN6	0.463923819127774	0.639
PILRA	TYROBP	0.462794158177552	0.722
PIM3	PRICKLE2	0.399903005987033	0.457
PIM3	SOCS3	0.461656236715633	0.467
PIM3	SRPK1	0.448279465224965	0.524
PISD	PLB1	0.450940226835393	0.714
PITPNA	SCARF1	0.416218592539066	0.773
PITPNA	SEC14L1	0.456202004018061	0.493
PITPNA	VAPA	0.415296272338337	0.530
PJA2	SNAP23	0.408643351720778	0.505
PJA2	UBE2D3	0.395433780093827	0.731
PJA2	RBM23	0.399537496717718	0.449
PJA2	PRKAR1A	0.385887942645516	0.414
PJA2	UBR2	0.367476391538702	0.426
PJA2	UBE2W	0.299617656933331	0.478
PJA2	SHOC2	0.374204044831228	0.503
PKM	SLC2A3	0.284505513242819	0.698
PKM	PYGM	0.191130640082755	0.608
PKM	TRIP6	0.210375646436522	0.739
PKM	PYGL	0.309046902102921	0.495
PKM	RPS12	0.217232941239821	0.470
PKM	RRM2B	0.235233909300758	0.912
PKM	STAT3	0.28280994488151	0.903
PKM	RPN1	0.333283720888092	0.424
PKM	PRKACA	0.326363885846424	0.834
PKM	TXNRD1	0.31101987883257	0.452
PKM	SLC22A1	0.185102751258932	0.453
PKM	PTEN	0.304446001507783	0.470
PKM	SOCS3	0.288974680007593	0.502
PKM	ZFP36	0.315123746575788	0.506
PKM	SOD2	0.284850643107316	0.527
PKM	SLC16A3	0.320981895785623	0.676
PKM	TALDO1	0.291973040590077	0.942
PKM	TKT	0.322742358241601	0.960
PLAU	TGFB1	0.306208808866814	0.439
PLAU	TIMP2	0.372021781418914	0.576
PLAU	STAT3	0.312332523861297	0.412
PLAU	UBA1	0.23317057850696	0.900
PLAU	PLAUR	0.414707214773339	0.999
PLAU	SPINT1	0.335495667675283	0.473
PLAU	PTGS2	0.293541038948511	0.511
PLAU	RHOA	0.307232030060469	0.425
PLAU	SPP1	0.286555660624045	0.485
PLAU	THBD	0.359174761762961	0.548
PLAUR	SELL	0.459131023349107	0.837
PLAUR	TREM1	0.468684583987719	0.421
PLAUR	SORL1	0.454655117898444	0.704
PLAUR	TIMP2	0.452377144153193	0.537
PLAUR	STAT3	0.465151483182562	0.543
PLAUR	ST14	0.372035164549635	0.507
PLAUR	UBAP1	0.457237148312372	0.421
PLAUR	PTAFR	0.451751295281877	0.419
PLAUR	RHOA	0.463680466821792	0.447
PLAUR	YBX1	0.372069728924682	0.466
PLAUR	PTGS2	0.445056771320462	0.473
PLAUR	TLR4	0.447216335998053	0.520
PLAUR	SPP1	0.406507970286133	0.629
PLB1	PTGS2	0.413780880498228	0.677
PLBD1	TALDO1	0.463785420688441	0.526
PLCD3	ZBTB47	0.308124628122991	0.413
PLCD3	RHOB	0.342809146005261	0.446
PLCD3	SH2B3	0.256257474029228	0.559
PLCD3	PTEN	0.328945307281298	0.655
PLCD3	PLCG2	0.33429397035419	0.710
PLCG2	PPP3R1	0.308646495809275	0.817
PLCG2	VASP	0.43094235574889	0.440
PLCG2	RAC2	0.382713700131814	0.883
PLCG2	TMOD1	0.33527788584145	0.533
PLCG2	TYROBP	0.428146649403818	0.868
PLCG2	RAC1	0.444270977408116	0.721
PLCG2	PTEN	0.437728180261091	0.746
PLCG2	TLR4	0.455349112389484	0.937
PLCG2	SYK	0.433073366664808	0.976
PLCG2	WAS	0.459630199098723	0.532
PLCG2	PRKCD	0.466039000670057	0.903
PLCG2	PPP3CA	0.364271822560101	0.836
PLCG2	PTPN6	0.356000835023865	0.946
PLCG2	RHOA	0.384651508086181	0.472
PLCG2	PTPRC	0.342341926745961	0.654
PLCG2	VAV1	0.425568711713812	0.915
PLEKHM1	RAB7A	0.469504167584806	0.990
PLEKHM1	TCIRG1	0.394578520094923	0.672
PLEKHM1	ULK1	0.416363371975721	0.404
PLEKHM1	SQSTM1	0.413096022930454	0.448
PLEKHM1	TBC1D2	0.387486376749856	0.435
PLEKHM1	TNFRSF11A	0.364917121516561	0.540
PLEKHM1	SNX10	0.387092959609321	0.741
PLEKHM2	RAB7A	0.357304301088207	0.529
PLEKHM2	RAB1A	0.274203535172915	0.453
PLEKHO1	TWF2	0.386619877895504	0.620
PLEKHO1	TNFAIP8L2	0.314242601938381	0.457
PLIN3	VAMP3	0.478613834801546	0.836
PLIN3	RAB1B	0.438543233026679	0.449
PLIN3	RAB7A	0.474243653555578	0.459
PLIN3	UBC	0.458142445972106	0.499
PLIN3	RAB1A	0.432424716996959	0.549
PLIN3	ULK1	0.451823741709318	0.562
PLIN3	RAB5A	0.414567094992365	0.636
PLIN3	RHOA	0.479209103454322	0.660
PLIN3	STX10	0.329123635008355	0.777
PLIN3	PNPLA2	0.415818971922746	0.788
PLIN3	UBAP1	0.470324145745675	0.900
PLIN3	VPS37C	0.460554947584559	0.914
PLIN3	TSG101	0.361337096285793	0.917
PLIN3	VPS37B	0.418647758989534	0.933
PLIN4	PNPLA2	0.417242578902023	0.665
PLIN5	PNPLA2	0.416460370035067	0.993
PLIN5	SAPCD2	0.382519376017689	0.435
PLIN5	UBXN2B	0.431109165724559	0.608
PLK3	RAF1	0.333508317357516	0.809
PLK3	RHOB	0.339291815736434	0.401
PLK3	SNCA	0.159124714120666	0.413
PLK3	PSTPIP1	0.315810701575007	0.511
PLP2	SH2D3C	0.326997124388828	0.574
PLP2	TUBB2A	0.265547557784019	0.640
PLXDC2	RFTN2	0.350477181660467	0.488
PLXDC2	TNS3	0.420944442725658	0.435
PLXDC2	SRGAP1	0.397406453946334	0.487
PLXNA2	RAC2	0.414884312378843	0.894
PLXNA2	PLXNC1	0.426395587971743	0.627
PLXNA2	ZNF804A	0.373660837696523	0.409
PLXNA2	TLN1	0.358077775894265	0.679
PLXNA2	RAC1	0.397952717496354	0.763
PLXNA2	RHOA	0.398890655368576	0.429
PLXNA2	SEMA4B	0.398824694267176	0.517
PLXNA2	SEMA4A	0.455010492011586	0.518
PLXNA2	PLXNB2	0.334788368923715	0.574
PLXNA2	SEMA6B	0.347381105011771	0.977
PLXNB2	RAC2	0.318818309878364	0.836
PLXNB2	PLXNC1	0.400378713783436	0.607
PLXNB2	SH3BGRL3	0.314907420769668	0.402
PLXNB2	SVIL	0.380684411842181	0.436
PLXNB2	SEMA4A	0.41865947536441	0.865
PLXNB2	SEMA4B	0.408798508198465	0.808
PLXNB2	RHOA	0.378863074421729	0.464
PLXNB2	SEMA6B	0.209307030853108	0.518
PLXNC1	PTPRC	0.368217080141113	0.424
PLXNC1	SEMA4B	0.456525121872546	0.532
PLXNC1	SEMA4A	0.472603502880694	0.537
PLXNC1	SEMA6B	0.377810223957723	0.889
PNKD	TMBIM1	0.187066636408451	0.459
PNKD	TMEM91	0.336035646277358	0.607
POC1A	TWF2	0.276791214872234	0.429
POLL	RAD23B	0.27235877718335	0.470
POLR2E	SUPT4H1	0.186434464823255	0.987
POLR2E	RARA	0.289689438162015	0.600
POLR2E	UBE2R2	0.285068638122816	0.498
POLR2E	TAF12	0.211640771947873	0.678
POLR2E	SFXN5	0.237427963633025	0.404
POLR2E	SP1	0.322454470171947	0.606
POLR2E	WWP2	0.314255458031241	0.512
POLR2E	YBX1	0.167319370812884	0.603
POLR2E	ZNF143	0.29195076983447	0.621
POLR2E	RXRA	0.273866277595829	0.600
POLR2E	UBC	0.275398395735685	0.609
POLR2E	RRP12	0.294247361592518	0.429
PPCDC	STRADB	0.311096573000151	0.665
PPIF	TBL1X	0.460605618020384	0.833
PPIF	SLC8B1	0.449912956887136	0.605
PPIF	SOD2	0.443183447120846	0.687
PPIF	STAT3	0.47138862568161	0.986
PPM1D	PPM1H	0.293702580449096	0.507
PPM1D	RRM2B	0.302410329592431	0.465
PPM1D	PPP4C	0.345410021377314	0.750
PPM1D	TET2	0.386490333192076	0.422
PPM1D	PTEN	0.399298504833894	0.474
PPM1D	PPM1J	0.234720910672702	0.500
PPM1D	PPM1M	0.267435263269994	0.642
PPM1F	PPP4C	0.386191450187458	0.490
PPM1F	PPM1M	0.383083596381936	0.641
PPM1H	PPM1J	0.28621129222664	0.408
PPM1H	RILPL1	0.333444261968912	0.418
PPM1H	RILPL2	0.319440125613323	0.420
PPM1H	SRGAP1	0.27505807278367	0.589
PPM1M	SNAP23	0.35342835781789	0.442
PPM1M	STARD10	0.275600062998804	0.456
PPP1R12B	RHOB	0.387895344515958	0.930
PPP1R12B	RAC1	0.398683987014967	0.682
PPP1R12B	RHOA	0.333756275112087	0.977
PPP1R18	PPP1R9B	0.461033681841584	0.455
PPP1R3B	PYGM	0.296431330565446	0.442
PPP1R3B	PYGL	0.466744560930291	0.601
PPP1R3B	PPP3R1	0.438858611246982	0.562
PPP1R3B	PPP2R5A	0.444514537314011	0.600
PPP1R3B	PPP4C	0.463592214070803	0.466
PPP1R3B	PPP4R1	0.475356473030979	0.545
PPP1R3B	SHOC2	0.378407961013203	0.550
PPP1R3B	TRIB1	0.472372378792025	0.583
PPP1R3B	RPS6KA1	0.472142951553858	0.602
PPP1R3B	PPP3CA	0.407953414129583	0.613
PPP1R3B	PPP1R9B	0.450069281432886	0.724
PPP1R3B	PPP1R3D	0.467913797528046	0.842
PPP1R3D	PPP3R1	0.369066669116248	0.693
PPP1R3D	PPP2R5A	0.37705217231887	0.562
PPP1R3D	PPP4C	0.39935686525604	0.462
PPP1R3D	SHOC2	0.399468800298188	0.540
PPP1R3D	PPP4R1	0.447012317877082	0.588
PPP1R3D	PPP3CA	0.415299339284622	0.613
PPP1R3D	RPS6KA1	0.453630289199817	0.614
PPP1R3D	PPP1R9B	0.39988003912722	0.684
PPP1R9B	PPP3R1	0.32386644005818	0.907
PPP1R9B	PPP2R5A	0.309778396735294	0.929
PPP1R9B	PPP4C	0.428167431024913	0.553
PPP1R9B	PRKACA	0.470530300006937	0.510
PPP1R9B	RYR2	0.262698046251222	0.735
PPP1R9B	RGS10	0.334289188471093	0.705
PPP1R9B	SHOC2	0.357603914790726	0.901
PPP1R9B	PPP3CA	0.353876993599072	0.918
PPP1R9B	RGS19	0.457696597250406	0.417
PPP1R9B	PPP4R1	0.454247782438582	0.734
PPP2R5A	PPP3R1	0.295009246136297	0.912
PPP2R5A	RAF1	0.302222846032693	0.912
PPP2R5A	PTEN	0.438494676055663	0.427
PPP2R5A	UBC	0.28954804163402	0.600
PPP2R5A	STRN4	0.377919323320803	0.602
PPP2R5A	PPP4C	0.370132406612631	0.714
PPP2R5A	RYR2	0.224603455118507	0.798
PPP2R5A	PPP4R1	0.431005976942663	0.843
PPP2R5A	SHOC2	0.313455282467534	0.906
PPP2R5A	PPP3CA	0.323611101204168	0.941
PPP3CA	TBL1X	0.419153525330225	0.405
PPP3CA	PPP3R1	0.323070596369062	0.999
PPP3CA	SLC9A1	0.32121802460115	0.826
PPP3CA	SSH3	0.335387221083695	0.707
PPP3CA	SNCA	0.24230151517246	0.434
PPP3CA	SHOC2	0.364102654091451	0.918
PPP3CA	PTEN	0.426089038345079	0.489
PPP3CA	PRKAR1A	0.386944303306336	0.405
PPP3CA	SSH2	0.388345208729098	0.732
PPP3CA	PPP4R1	0.421866805160894	0.817
PPP3R1	TMEM163	0.266549438984941	0.488
PPP3R1	PPP4C	0.382463496737265	0.561
PPP3R1	SH3GL1	0.271445139751276	0.617
PPP3R1	SSH2	0.369278182231018	0.652
PPP3R1	SSH3	0.29138634629241	0.659
PPP3R1	PPP4R1	0.425476076544055	0.798
PPP3R1	SLC9A1	0.300848662365747	0.817
PPP3R1	SHOC2	0.310490965010026	0.904
PPP4C	TBL1X	0.406484709957011	0.534
PPP4C	SUPT4H1	0.35733599940438	0.410
PPP4C	VASP	0.463588492599822	0.545
PPP4C	STRN4	0.414566287356192	0.419
PPP4C	PSEN1	0.41437861667275	0.423
PPP4C	SHOC2	0.374840238690108	0.454
PPP4C	WBP1L	0.395583387358613	0.515
PPP4C	YPEL3	0.413702872786953	0.544
PPP4C	PPP4R1	0.431774964216077	0.999
PPP4R1	TBL1X	0.43620135064744	0.443
PPP4R1	SHOC2	0.40291229904502	0.737
PPP4R1	TNRC18	0.43661771291238	0.422
PPP4R1	RAB31	0.462061079957133	0.500
PPT1	SNAP23	0.439874341658291	0.580
PPT1	TUBA1A	0.484494519532506	0.410
PPT1	SLC44A2	0.428578374823664	0.430
PPT1	PTEN	0.428389038099108	0.434
PPT1	PRCP	0.434678544094777	0.426
PPT1	VIM	0.441136880218223	0.459
PPT1	RNASET2	0.422388839088831	0.483
PRAM1	SKAP2	0.379622473295059	0.583
PRAM1	SPI1	0.471380792273467	0.587
PRAM1	RARA	0.404922239227201	0.853
PRCP	SCPEP1	0.381873178276179	0.470
PRCP	TMPPE	0.4122337517445	0.542
PRCP	QPCT	0.496014261030778	0.406
PRDM5	RIN2	0.199449941571415	0.444
PREX1	RAC2	0.381803102285342	0.957
PREX1	RHOB	0.386173657877122	0.564
PREX1	RHOG	0.429790641486918	0.657
PREX1	RAC1	0.400332870547002	0.994
PREX1	PTEN	0.43807235544247	0.505
PREX1	RHOA	0.362375320610872	0.670
PRICKLE2	TMCC3	0.403901382528284	0.514
PRICKLE2	SEMA6B	0.272633730115423	0.646
PRKACA	STRADB	0.352957458945856	0.903
PRKACA	SOS2	0.434881126985935	0.426
PRKACA	TBL1X	0.451825999532163	0.913
PRKACA	VASP	0.463686576392223	0.838
PRKACA	RAF1	0.440999865298885	0.850
PRKACA	RARA	0.431101616065507	0.903
PRKACA	SLC9A1	0.419636469623972	0.820
PRKACA	PXN	0.459907654302475	0.900
PRKACA	RAB1B	0.443974193179717	0.542
PRKACA	RAPGEF3	0.280504067302848	0.716
PRKACA	SLC8A1	0.457615045339922	0.807
PRKACA	SP1	0.459863862808845	0.829
PRKACA	ULK1	0.448487534621215	0.830
PRKACA	PSEN1	0.473964592147525	0.842
PRKACA	RHOA	0.473276049923852	0.869
PRKACA	RYR2	0.398371990155568	0.953
PRKACA	PRKAR1A	0.457107432071699	0.999
PRKAR1A	RFC2	0.295624735271053	0.678
PRKAR1A	RSPH3	0.324893279473621	0.410
PRKAR1A	RARA	0.42094969536693	0.423
PRKAR1A	PXN	0.416023731472927	0.910
PRKAR1A	TLN1	0.378225426102529	0.906
PRKAR1A	ZBED1	0.333598591193247	0.403
PRKAR1A	RAPGEF3	0.246769031463159	0.699
PRKCD	TNFRSF1A	0.477234719015923	0.434
PRKCD	SPI1	0.482450398914292	0.419
PRKCD	RAC2	0.470367894266639	0.910
PRKCD	RAF1	0.456138758906063	0.935
PRKCD	STAT3	0.461819750544442	0.984
PRKCD	PXN	0.45177489016998	0.494
PRKCD	RHOB	0.444130544327211	0.517
PRKCD	SP1	0.469753330937154	0.735
PRKCD	SNCA	0.299619088291187	0.971
PRKCD	RAC1	0.454335379459793	0.566
PRKCD	PTGS2	0.430221398933922	0.413
PRKCD	RNASEL	0.450414199569713	0.425
PRKCD	PTEN	0.442607117420136	0.411
PRKCD	SYK	0.436524590196871	0.417
PRKCD	SQSTM1	0.470084495883728	0.717
PRKCD	VAV1	0.462516800463977	0.507
PRKCD	PTPN6	0.465078851024694	0.657
PRKCD	RHOA	0.45870531868405	0.676
PRKCD	TRPV4	0.436704070858708	0.809
PRKG2	VASP	0.433926647874203	0.913
PRKG2	RAF1	0.290149286614621	0.809
PRKG2	UNC119	0.266323876117177	0.429
PRKG2	SLC45A4	0.285991135674565	0.522
PRKG2	SLC8A1	0.436639074927568	0.811
PRKG2	SLC9A3R2	0.218563558282809	0.826
PRMT5	RPS12	0.328952561821922	0.406
PRMT5	SMARCD3	0.321349999286693	0.779
PRMT5	STAT3	0.395761299073595	0.709
PRMT5	RRP12	0.4358612753048	0.431
PRMT5	STK38L	0.325879575439969	0.454
PRMT5	SP1	0.395104628841062	0.464
PRMT5	TDRD9	0.370470159098735	0.482
PRMT5	RBM23	0.41123533670835	0.676
PRMT5	TET2	0.398976584586897	0.722
PRMT5	TET3	0.351396533627917	0.786
PRR13	SNX18	0.404308737716798	0.507
PRR13	TYMP	0.394032876295738	0.506
PRSS36	RIN3	0.349296097555922	0.418
PSEN1	SLC2A3	0.461238961092134	0.453
PSEN1	SORT1	0.411340218779397	0.932
PSEN1	SORL1	0.407165919988257	0.735
PSEN1	TYROBP	0.452218726352078	0.471
PSEN1	SLC9A1	0.411892063219787	0.535
PSEN1	UBC	0.435688366876731	0.422
PSEN1	SQSTM1	0.451343200600073	0.429
PSEN1	TFEB	0.473440470596378	0.454
PSEN1	SNX27	0.424884257721732	0.478
PSEN1	TCF7L2	0.358371873741423	0.503
PSEN1	SPINT1	0.411767422604146	0.570
PSEN1	RYR2	0.394121111130694	0.598
PSEN1	SNCA	0.306927348088182	0.708
PSEN1	RBPJ	0.455620221303301	0.766
PSEN1	TMBIM6	0.449117509157393	0.839
PSEN1	YBX1	0.37774461419019	0.902
PSMD4	RPS12	0.306055605570454	0.407
PSMD4	SORT1	0.289042145471114	0.532
PSMD4	UBE2B	0.413537903673198	0.417
PSMD4	RPN1	0.406145554118452	0.914
PSMD4	SNCA	0.234128110366863	0.692
PSMD4	UBA1	0.305432376787972	0.765
PSMD4	VAPA	0.320263591603105	0.415
PSMD4	UBE2D3	0.348603012757454	0.433
PSMD4	RAD23B	0.302670319860667	0.999
PSMD4	WWP2	0.399912212462492	0.412
PSMD4	UBR2	0.2850797222783	0.425
PSMD4	UBE2D1	0.45351630361621	0.553
PSMD4	UBL7	0.292010940588545	0.721
PSMD4	SQSTM1	0.345383327774301	0.829
PSMD4	PTEN	0.432117009644574	0.930
PSMD4	UBC	0.348500655016731	0.999
PSRC1	SORT1	0.197802004463918	0.810
PSRC1	SORL1	0.300316921852061	0.616
PSRC1	TRIB1	0.343018722653403	0.506
PSRC1	SH2B3	0.180619402733947	0.414
PSTPIP1	TNFRSF1A	0.446318686284024	0.466
PSTPIP1	S1PR4	0.411191697458682	0.528
PSTPIP1	PXN	0.373706130851752	0.803
PSTPIP1	WDFY4	0.374692669198113	0.418
PSTPIP1	SRGAP1	0.245696164552276	0.421
PSTPIP1	WAS	0.438835530390948	0.997
PSTPIP1	PTPN6	0.336693813527813	0.543
PSTPIP1	UBE2W	0.344255885006855	0.480
PTAFR	STAT3	0.451174483640267	0.753
PTAFR	RAB7A	0.444089565282929	0.485
PTAFR	TLR4	0.448232012666403	0.552
PTAFR	TNFRSF1B	0.461915795409797	0.917
PTEN	TBL1X	0.446264612471834	0.406
PTEN	TGFB1	0.423227726304726	0.492
